145,제조용 로봇 (스마트팩토리),KOSDAQ,219420,링크제니시스
145,제조용 로봇 (스마트팩토리),KOSDAQ,290090,트윔
145,제조용 로봇 (스마트팩토리),KOSDAQ,317830,에스피시스템스
145,제조용 로봇 (스마트팩토리),KOSDAQ,319400,현대무벡스
145,제조용 로봇 (스마트팩토리),KOSDAQ,322180,티라유텍
145,제조용 로봇 (스마트팩토리),KOSDAQ,347890,엠투아이
145,제조용 로봇 (스마트팩토리),KOSDAQ,348340,뉴로메카
145,제조용 로봇 (스마트팩토리),KOSDAQ,351330,이삭엔지니어링
145,제조용 로봇 (스마트팩토리),KOSDAQ,373170,엠아이큐브솔루션
145,제조용 로봇 (스마트팩토리),KOSDAQ,388720,유일로보틱스
145,제조용 로봇 (스마트팩토리),KOSDAQ,389500,에스비비테크
145,제조용 로봇 (스마트팩토리),KOSDAQ,391710,코닉오토메이션
145,제조용 로봇 (스마트팩토리),KOSPI,454910,두산로보틱스
149,음원서비스,KOSDAQ,032540,TJ미디어
149,음원서비스,KOSDAQ,043610,지니뮤직
149,음원서비스,KOSDAQ,060570,드림어스컴퍼니
149,음원서비스,KOSDAQ,104200,NHN벅스
150,CCTV,KOSPI,012450,한화에어로스페이스
150,CCTV,KOSPI,012750,에스원
150,CCTV,KOSDAQ,015710,코콤
150,CCTV,KOSDAQ,036690,코맥스
150,CCTV,KOSDAQ,054800,아이디스홀딩스
150,CCTV,KOSDAQ,056360,코위버
150,CCTV,KOSDAQ,083640,인콘
150,CCTV,KOSDAQ,092600,앤씨앤
150,CCTV,KOSDAQ,139050,BF랩스
150,CCTV,KOSDAQ,143160,아이디스
150,CCTV,KOSDAQ,214870,뉴지랩파마
150,CCTV,KOSDAQ,331380,포커스에이치엔에스
154,자동차 연비개선 - 경량화,KOSPI,000300,대유플러스
154,자동차 연비개선 - 경량화,KOSPI,001780,알루코
154,자동차 연비개선 - 경량화,KOSPI,004800,효성
154,자동차 연비개선 - 경량화,KOSPI,005490,POSCO홀딩스
154,자동차 연비개선 - 경량화,KOSDAQ,009620,삼보산업
154,자동차 연비개선 - 경량화,KOSPI,011170,롯데케미칼
154,자동차 연비개선 - 경량화,KOSDAQ,013310,아진산업
154,자동차 연비개선 - 경량화,KOSDAQ,015750,성우하이텍
154,자동차 연비개선 - 경량화,KOSPI,017960,한국카본
154,자동차 연비개선 - 경량화,KOSDAQ,019540,일지테크
154,자동차 연비개선 - 경량화,KOSPI,023000,삼원강재
154,자동차 연비개선 - 경량화,KOSDAQ,038110,에코플라스틱
154,자동차 연비개선 - 경량화,KOSPI,069460,대호에이엘
154,자동차 연비개선 - 경량화,KOSPI,089470,HDC현대EP
154,자동차 연비개선 - 경량화,KOSPI,108670,LX하우시스
154,자동차 연비개선 - 경량화,KOSDAQ,122350,삼기
154,자동차 연비개선 - 경량화,KOSDAQ,123040,엠에스오토텍
154,자동차 연비개선 - 경량화,KOSDAQ,123410,코리아에프티
154,자동차 연비개선 - 경량화,KOSDAQ,126600,BGF에코머티리얼즈
154,자동차 연비개선 - 경량화,KOSPI,138490,코오롱플라스틱
154,자동차 연비개선 - 경량화,KOSPI,143210,핸즈코퍼레이션
154,자동차 연비개선 - 경량화,KOSPI,145990,삼양사
154,자동차 연비개선 - 경량화,KOSDAQ,198940,한주라이트메탈
154,자동차 연비개선 - 경량화,KOSPI,308170,씨티알모빌리티
154,자동차 연비개선 - 경량화,KOSDAQ,317870,엔바이오니아
169,렌터카·중고차,KOSPI,001740,SK네트웍스
169,렌터카·중고차,KOSDAQ,038390,레드캡투어
169,렌터카·중고차,KOSPI,089860,롯데렌탈
169,렌터카·중고차,KOSPI,381970,케이카
169,렌터카·중고차,KOSPI,403550,쏘카
174,시스템반도체 (비메모리 반도체),KOSPI,000990,DB하이텍
174,시스템반도체 (비메모리 반도체),KOSPI,003160,디아이
174,시스템반도체 (비메모리 반도체),KOSDAQ,033170,시그네틱스
174,시스템반도체 (비메모리 반도체),KOSDAQ,033640,네패스
174,시스템반도체 (비메모리 반도체),KOSDAQ,036540,SFA반도체
174,시스템반도체 (비메모리 반도체),KOSDAQ,036810,에프에스티
174,시스템반도체 (비메모리 반도체),KOSDAQ,038880,아이에이
174,시스템반도체 (비메모리 반도체),KOSDAQ,045970,코아시아
174,시스템반도체 (비메모리 반도체),KOSDAQ,052860,아이앤씨
174,시스템반도체 (비메모리 반도체),KOSDAQ,054450,텔레칩스
174,시스템반도체 (비메모리 반도체),KOSDAQ,054630,에이디칩스
174,시스템반도체 (비메모리 반도체),KOSDAQ,061970,LB세미콘
174,시스템반도체 (비메모리 반도체),KOSDAQ,067310,하나마이크론
174,시스템반도체 (비메모리 반도체),KOSPI,077500,유니퀘스트
174,시스템반도체 (비메모리 반도체),KOSDAQ,080520,오디텍
174,시스템반도체 (비메모리 반도체),KOSDAQ,086390,유니테스트
174,시스템반도체 (비메모리 반도체),KOSDAQ,087600,픽셀플러스
174,시스템반도체 (비메모리 반도체),KOSDAQ,089030,테크윙
174,시스템반도체 (비메모리 반도체),KOSDAQ,092600,앤씨앤
174,시스템반도체 (비메모리 반도체),KOSDAQ,093640,케이알엠
174,시스템반도체 (비메모리 반도체),KOSDAQ,094170,동운아나텍
174,시스템반도체 (비메모리 반도체),KOSDAQ,094360,칩스앤미디어
174,시스템반도체 (비메모리 반도체),KOSDAQ,096870,엘디티
174,시스템반도체 (비메모리 반도체),KOSDAQ,098460,고영
174,시스템반도체 (비메모리 반도체),KOSDAQ,102120,어보브반도체
174,시스템반도체 (비메모리 반도체),KOSPI,108320,LX세미콘
174,시스템반도체 (비메모리 반도체),KOSDAQ,117670,알파홀딩스
174,시스템반도체 (비메모리 반도체),KOSDAQ,119830,아이텍
174,시스템반도체 (비메모리 반도체),KOSDAQ,123860,아나패스
174,시스템반도체 (비메모리 반도체),KOSDAQ,131970,두산테스나
174,시스템반도체 (비메모리 반도체),KOSDAQ,140070,서플러스글로벌
174,시스템반도체 (비메모리 반도체),KOSDAQ,172670,에이엘티
174,시스템반도체 (비메모리 반도체),KOSDAQ,200710,에이디테크놀로지
174,시스템반도체 (비메모리 반도체),KOSDAQ,303030,지니틱스
174,시스템반도체 (비메모리 반도체),KOSDAQ,330860,네패스아크
174,시스템반도체 (비메모리 반도체),KOSDAQ,376190,LB루셈
174,시스템반도체 (비메모리 반도체),KOSDAQ,389020,자람테크놀로지
174,시스템반도체 (비메모리 반도체),KOSDAQ,394280,오픈엣지테크놀로지
174,시스템반도체 (비메모리 반도체),KOSDAQ,396270,넥스트칩
174,시스템반도체 (비메모리 반도체),KOSDAQ,399720,가온칩스
174,시스템반도체 (비메모리 반도체),KOSDAQ,429270,시지트로닉스
174,시스템반도체 (비메모리 반도체),KOSDAQ,432720,퀄리타스반도체
174,시스템반도체 (비메모리 반도체),KOSDAQ,440110,파두
174,시스템반도체 (비메모리 반도체),KOSDAQ,445090,에이직랜드
174,시스템반도체 (비메모리 반도체),KOSDAQ,452430,사피엔반도체
194,클라우드 컴퓨팅,KOSPI,012510,더존비즈온
194,클라우드 컴퓨팅,KOSPI,017670,SK텔레콤
194,클라우드 컴퓨팅,KOSPI,018260,삼성에스디에스
194,클라우드 컴퓨팅,KOSPI,023590,다우기술
194,클라우드 컴퓨팅,KOSDAQ,030520,한글과컴퓨터
194,클라우드 컴퓨팅,KOSDAQ,032190,다우데이타
194,클라우드 컴퓨팅,KOSDAQ,041020,폴라리스오피스
194,클라우드 컴퓨팅,KOSDAQ,053580,웹케시
194,클라우드 컴퓨팅,KOSDAQ,053800,안랩
194,클라우드 컴퓨팅,KOSDAQ,060850,영림원소프트랩
194,클라우드 컴퓨팅,KOSDAQ,079940,가비아
194,클라우드 컴퓨팅,KOSDAQ,093320,케이아이엔엑스
194,클라우드 컴퓨팅,KOSPI,094280,효성ITX
194,클라우드 컴퓨팅,KOSDAQ,100030,인지소프트
194,클라우드 컴퓨팅,KOSDAQ,119850,지엔씨에너지
194,클라우드 컴퓨팅,KOSDAQ,131370,알서포트
194,클라우드 컴퓨팅,KOSDAQ,150900,파수
194,클라우드 컴퓨팅,KOSDAQ,170790,파이오링크
194,클라우드 컴퓨팅,KOSPI,181710,NHN
194,클라우드 컴퓨팅,KOSDAQ,189690,포시에스
194,클라우드 컴퓨팅,KOSDAQ,242040,나무기술
194,클라우드 컴퓨팅,KOSDAQ,263800,데이타솔루션
194,클라우드 컴퓨팅,KOSDAQ,304100,솔트룩스
194,클라우드 컴퓨팅,KOSDAQ,443670,에스피소프트
196,OLED - 장비,KOSDAQ,036930,주성엔지니어링
196,OLED - 장비,KOSDAQ,039030,이오테크닉스
196,OLED - 장비,KOSDAQ,039440,에스티아이
196,OLED - 장비,KOSDAQ,040910,아이씨디
196,OLED - 장비,KOSDAQ,054620,APS
196,OLED - 장비,KOSDAQ,056190,에스에프에이
196,OLED - 장비,KOSDAQ,065130,탑엔지니어링
196,OLED - 장비,KOSDAQ,068790,DMS
196,OLED - 장비,KOSDAQ,078150,HB테크놀러지
196,OLED - 장비,KOSDAQ,079810,디이엔티
196,OLED - 장비,KOSDAQ,079950,인베니아
196,OLED - 장비,KOSDAQ,080000,에스엔유
196,OLED - 장비,KOSDAQ,083310,엘오티베큠
196,OLED - 장비,KOSDAQ,083500,에프엔에스테크
196,OLED - 장비,KOSDAQ,083930,아바코
196,OLED - 장비,KOSDAQ,088130,동아엘텍
196,OLED - 장비,KOSDAQ,089890,코세스
196,OLED - 장비,KOSDAQ,090470,제이스텍
196,OLED - 장비,KOSDAQ,109740,디에스케이
196,OLED - 장비,KOSDAQ,110990,디아이티
196,OLED - 장비,KOSDAQ,117730,티로보틱스
196,OLED - 장비,KOSDAQ,122640,예스티
196,OLED - 장비,KOSDAQ,131290,티에스이
196,OLED - 장비,KOSDAQ,137080,나래나노텍
196,OLED - 장비,KOSDAQ,141000,비아트론
196,OLED - 장비,KOSDAQ,143540,영우디에스피
196,OLED - 장비,KOSDAQ,161580,필옵틱스
196,OLED - 장비,KOSDAQ,171090,선익시스템
196,OLED - 장비,KOSDAQ,177350,베셀
196,OLED - 장비,KOSDAQ,187870,디바이스이엔지
196,OLED - 장비,KOSDAQ,224060,더코디
196,OLED - 장비,KOSDAQ,238490,힘스
196,OLED - 장비,KOSDAQ,251630,브이원텍
196,OLED - 장비,KOSDAQ,255440,야스
196,OLED - 장비,KOSDAQ,256940,케이피에스
196,OLED - 장비,KOSDAQ,265520,AP시스템
196,OLED - 장비,KOSPI,281820,케이씨텍
196,OLED - 장비,KOSDAQ,297890,HB솔루션
196,OLED - 장비,KOSDAQ,321260,프로이천
